"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","cc.025","cc.975","sat"
"68",32.331181356242,-62.9692647055143,0.293064876957494,2.28697829783168,1.95263271266245,2.27404333467718,145.628715091713,0,14.3333333333333,94.0130457696765,0.125,0.739130434782609,"GOES16"
"69",32.2239784426203,-62.8364719509745,0.297297297297297,2.27419127534036,2.08656437672727,2.61633027978409,149.539018679751,0,14.6666666666667,89.6905224258835,0.0833333333333333,0.720888888888888,"GOES16"
"70",32.1167755289985,-62.7036791964346,0.385300668151448,2.22304490000218,2.57965763332129,3.86410674524964,601.59890420978,0,15,85.3878162783345,0.133333333333333,0.96,"GOES16"
"71",32.0066972593541,-62.5817758422362,0.458797327394209,1.94777635788476,5.34595166430063,17.7077207926387,312.620246723871,0,15.3333333333333,81.1267818459424,0.25,0.961538461538462,"GOES16"
"72",31.8966189897097,-62.4598724880377,0.507795100222717,1.94122991687007,5.50769629297731,14.9110501198832,80.0899202338991,0,15.6666666666667,76.9075235991276,0.25,0.964285714285714,"GOES16"
"73",31.7865407200652,-62.3379691338392,0.515555555555556,1.93275768117628,5.53436986950862,13.1742479525838,54.5281424934211,0,16,72.741709391276,0.285714285714286,1,"GOES16"
"74",31.6751298778502,-62.231038624615,0.55011135857461,1.83983049033046,6.33579238156761,11.4069699755225,50.7132353690685,0,16.3333333333333,68.657633843029,0.25,1,"GOES16"
"75",31.5637190356351,-62.1241081153908,0.533333333333333,1.8446113792256,6.47413893745577,9.73992415653335,47.4554777881654,0,16.6666666666667,64.6602322896322,0.333333333333333,0.964285714285714,"GOES16"
"76",31.4523081934201,-62.0171776061666,0.561946902654867,1.82613668041686,6.85705641655075,8.62080847307117,47.1357495705594,0,17,60.7770849497972,0.318181818181818,1,"GOES16"
"77",31.3408125624499,-61.9284984399397,0.549889135254989,1.84767676248897,6.90396812055366,8.18901023896465,49.6681566747493,0,17.3333333333333,57.0439880100428,0.25,1,"GOES16"
"78",31.2293169314796,-61.8398192737128,0.563876651982379,1.8564635485491,7.06170808941208,7.84761522651244,49.7354066667355,0,17.6666666666667,53.4757694630896,0.294117647058824,0.964285714285714,"GOES16"
"79",31.1178213005094,-61.7511401074858,0.609271523178808,1.86962213806617,7.17740713266228,8.52911071745765,48.0120692667806,0,18,50.1166486592745,0.277777777777778,0.96551724137931,"GOES16"
"80",31.0097068930593,-61.6858460872644,0.642384105960265,2.02938854977488,6.16364189147952,9.31894329933668,47.7545184962038,0,18.3333333333333,47.0262300015549,0.294117647058824,1,"GOES16"
"81",30.9015924856093,-61.620552067043,0.679120879120879,2.14949132706745,5.41683143707645,11.3271309713413,49.695156891935,0,18.6666666666667,44.2482347844721,0.32,1,"GOES16"
"82",30.7934780781592,-61.5552580468215,0.729074889867841,2.12220844530765,5.79911468882622,9.90272633449097,51.6460576028384,0,19,41.8414532749663,0.444444444444444,1,"GOES16"
"83",30.6959170312636,-61.5039635511256,0.704444444444444,2.08995897835823,6.16034912416086,8.9832900150617,54.6689539740149,0,19.3333333333333,39.8929981994629,0.428571428571429,1,"GOES16"
"84",30.598355984368,-61.4526690554296,0.698237885462555,2.04389929153301,6.58505158600985,8.4730706849517,58.2525328754201,0,19.6666666666667,38.4598374639839,0.388888888888889,1,"GOES16"
"85",30.5007949374724,-61.4013745597337,0.724288840262582,2.09055334967708,6.32132892098161,9.01155762058118,59.3840289764575,0,20,37.5897441672027,0.404444444444444,1,"GOES16"
