"","lat","lon","swflx","swflx.25","swflx.75","lwflx","lwflx.25","lwflx.75","sat","tdiff","time.rel","sza"
"36",32.0028876638836,-70.0893282610973,0,0,0,253.342468261719,252.549812316895,254.362480163574,"CERES",-1,13,164.655465020074
"37",31.7914340183898,-70.2296687054925,0,0,0,252.58842976888,250.017459869385,253.924507141113,"CERES",0,14,164.8440990448
"38",31.6025504381955,-70.355790277184,0,0,0,251.11071395874,248.927810668945,253.142398834229,"CERES",1,15,165.141487121582
"39",30.5348634791318,-72.1635677387885,156.282196044922,155.497268676758,157.067123413086,259.872222900391,259.800933837891,259.943511962891,"CERES",-1,24,51.7603797912598
"40",32.650226394015,-69.7764671955152,0,0,0,253.456142425537,249.494064331055,256.546875,"CERES",-1,10,150.011278969901
"41",32.4228960271854,-69.8677363360324,0,0,0,252.391096932547,248.966167449951,256.860313415527,"CERES",0,11,149.994554247175
"42",32.2134528140015,-69.9689552843456,0,0,0,249.803473013419,248.342338562012,251.627136230469,"CERES",1,12,149.939211244936
"43",30.6412477257368,-71.7299376105248,189.025984022352,171.870956420898,198.301467895508,234.768766615126,232.747344970703,243.322769165039,"CERES",-1,22,60.7725762261285
"44",30.5844916047167,-71.9563855070876,176.781709289551,168.130176544189,180.883857727051,242.156173706055,240.440170288086,249.29309463501,"CERES",0,23,60.8957675933838
"45",30.5348634791318,-72.1635677387885,171.679565429688,156.442085266113,180.343276977539,244.570150201971,240.616683959961,252.64102935791,"CERES",1,24,60.961108121005
"46",30.5348634791318,-72.1635677387885,206.225631713867,206.225631713867,206.225631713867,261.139862060547,261.139862060547,261.139862060547,"CERES",-1,24,52.9579010009766
"47",32.650226394015,-69.7764671955152,0,0,0,254.050060956906,251.173118591309,256.518188476562,"CERES",-1,10,150.208947206155
"48",32.4228960271854,-69.8677363360324,0,0,0,252.787787804237,248.967910766602,256.191040039062,"CERES",0,11,150.195271809896
"49",32.2134528140015,-69.9689552843456,0,0,0,250.782404581706,248.384757995605,252.821022033691,"CERES",1,12,150.12374995305
"50",30.6412477257368,-71.7299376105248,207.701924641927,205.136032104492,208.791450500488,233.977915445964,232.128883361816,237.72384262085,"CERES",-1,22,60.6979420979818
"51",30.5844916047167,-71.9563855070876,210.960720825195,206.170440673828,209.570388793945,233.127062988281,231.990371704102,236.198837280273,"CERES",0,23,60.7918617248535
"52",30.5348634791318,-72.1635677387885,206.84401957194,205.480834960938,207.870414733887,237.546971638997,234.094604492188,240.325271606445,"CERES",1,24,60.9214630126953
"53",30.5348634791318,-72.1635677387885,225.893295288086,221.32250213623,230.464088439941,259.439605712891,258.030258178711,260.84895324707,"CERES",-1,24,52.9673442840576
