"","fname","h","time.sim","T","qv","rh","u","v","theta","p","sat"
"414","202203131311",5129.5,4.6,-22.51,0.255808137133496,21.4,38.81,-1.66,301.218417578383,525.86,"ACTIVATE (dropsonde)"
"415","202203131311",5122.9,4.6,-22.44,0.256194132690589,21.32,38.82,-1.66,301.223932044802,526.34,"ACTIVATE (dropsonde)"
"416","202203131311",5116.3,4.6,-22.38,0.256596891997158,21.26,38.83,-1.65,301.21911834481,526.81,"ACTIVATE (dropsonde)"
"417","202203131311",5109.6,4.6,-22.32,0.256871588717058,21.19,38.83,-1.61,301.212722261698,527.29,"ACTIVATE (dropsonde)"
"418","202203131311",5102.8,4.6,-22.25,0.257120781519179,21.1,38.83,-1.57,301.216753690491,527.78,"ACTIVATE (dropsonde)"
"419","202203131311",5096,4.6,-22.19,0.257505959835191,21.04,38.83,-1.53,301.208833719013,528.27,"ACTIVATE (dropsonde)"
"420","202203131311",5089.2,4.6,-22.13,0.258380865246061,21.02,38.82,-1.49,301.200970853516,528.76,"ACTIVATE (dropsonde)"
"421","202203131311",5076,4.6,-22,0.260628625750346,21,38.84,-1.46,301.202287195619,529.71,"ACTIVATE (dropsonde)"
"422","202203131311",5069.3,4.6,-21.94,0.26164156776754,20.99,38.85,-1.47,301.196211765542,530.19,"ACTIVATE (dropsonde)"
"423","202203131311",5062.6,4.6,-21.87,0.262762753165719,20.97,38.86,-1.48,301.20217659479,530.67,"ACTIVATE (dropsonde)"
"424","202203131311",5055.8,4.6,-21.81,0.263400043997526,20.93,38.88,-1.5,301.194583247192,531.16,"ACTIVATE (dropsonde)"
"425","202203131311",5049,4.6,-21.75,0.263653186892863,20.86,38.89,-1.52,301.185426024091,531.66,"ACTIVATE (dropsonde)"
"426","202203131311",5042.3,4.6,-21.69,0.263532116727341,20.76,38.9,-1.54,301.179565423764,532.14,"ACTIVATE (dropsonde)"
"427","202203131311",5035.6,4.6,-21.63,0.263654535451679,20.68,38.91,-1.56,301.172140686164,532.63,"ACTIVATE (dropsonde)"
"428","202203131311",5028.9,4.6,-21.57,0.264289758117568,20.64,38.95,-1.58,301.166387552645,533.11,"ACTIVATE (dropsonde)"
"429","202203131311",5022.3,4.6,-21.52,0.266235879661827,20.72,38.99,-1.58,301.1487193068,533.59,"ACTIVATE (dropsonde)"
"430","202203131311",5015.7,4.6,-21.46,0.269975098135004,20.92,39.05,-1.56,301.14307474141,534.07,"ACTIVATE (dropsonde)"
"431","202203131311",5009,4.6,-21.41,0.274409192866793,21.19,39.11,-1.53,301.125520970729,534.55,"ACTIVATE (dropsonde)"
"432","202203131311",5002.4,4.6,-21.35,0.278463382244427,21.41,39.17,-1.48,301.119984479167,535.03,"ACTIVATE (dropsonde)"
"433","202203131311",4995.8,4.6,-21.3,0.281126091282211,21.54,39.23,-1.42,301.102544676657,535.51,"ACTIVATE (dropsonde)"
"434","202203131311",4989.2,4.6,-21.24,0.283526537760977,21.63,39.28,-1.36,301.097115767642,535.99,"ACTIVATE (dropsonde)"
"435","202203131311",4969.2,4.6,-21.08,0.296406002651421,22.36,39.47,-1.23,301.055652145615,537.44,"ACTIVATE (dropsonde)"
"436","202203131311",4956,4.6,-20.98,0.313408062586107,23.48,39.6,-1.17,301.0198027475,538.41,"ACTIVATE (dropsonde)"
"437","202203131311",4942.9,4.6,-20.88,0.326071410503067,24.26,39.67,-1.12,300.987381630528,539.36,"ACTIVATE (dropsonde)"
"438","202203131311",4936.3,4.6,-20.83,0.329222118264396,24.41,39.68,-1.11,300.970457589032,539.84,"ACTIVATE (dropsonde)"
"439","202203131311",4929.8,4.6,-20.77,0.330917544832284,24.43,39.67,-1.12,300.965515823521,540.32,"ACTIVATE (dropsonde)"
"440","202203131311",4923.3,4.6,-20.72,0.331522959618662,24.39,39.65,-1.16,300.950294567312,540.79,"ACTIVATE (dropsonde)"
"441","202203131311",4916.8,4.6,-20.67,0.332258478613602,24.36,39.63,-1.22,300.93353717134,541.27,"ACTIVATE (dropsonde)"
"442","202203131311",4910.3,4.6,-20.61,0.333289486246381,24.33,39.62,-1.3,300.930341349111,541.74,"ACTIVATE (dropsonde)"
"443","202203131311",4903.8,4.6,-20.55,0.333628301316976,24.25,39.62,-1.38,300.925606069848,542.22,"ACTIVATE (dropsonde)"
"444","202203131311",4897.2,4.6,-20.48,0.33244796058891,24.04,39.64,-1.46,300.931245564161,542.71,"ACTIVATE (dropsonde)"
"445","202203131311",4884.1,4.6,-20.37,0.323323907726566,23.2,39.66,-1.59,300.910120057415,543.67,"ACTIVATE (dropsonde)"
"446","202203131311",4877.6,4.6,-20.32,0.318143308183735,22.75,39.66,-1.66,300.893686656516,544.15,"ACTIVATE (dropsonde)"
"447","202203131311",4864.5,4.6,-20.21,0.312438627985433,22.17,39.62,-1.8,300.872883026218,545.11,"ACTIVATE (dropsonde)"
"448","202203131311",4844.5,4.6,-20.05,0.311789076702418,21.88,39.54,-2.03,300.829834052843,546.59,"ACTIVATE (dropsonde)"
"449","202203131311",4831.2,4.6,-19.95,0.31579514406351,22.01,39.51,-2.1,300.796120664933,547.56,"ACTIVATE (dropsonde)"
"450","202203131311",4824.7,4.6,-19.89,0.318876151807157,22.13,39.49,-2.09,300.790441019187,548.05,"ACTIVATE (dropsonde)"
"451","202203131311",4818.2,4.6,-19.84,0.321278137395357,22.22,39.47,-2.07,300.776076092706,548.52,"ACTIVATE (dropsonde)"
"452","202203131311",4811.8,4.6,-19.78,0.323093637826533,22.25,39.44,-2.03,300.772067331296,549,"ACTIVATE (dropsonde)"
"453","202203131311",4805.4,4.6,-19.72,0.323897118988709,22.21,39.4,-1.99,300.768107512909,549.48,"ACTIVATE (dropsonde)"
"454","202203131311",4792.5,4.6,-19.59,0.325937657335024,22.14,39.33,-1.89,300.773759027236,550.43,"ACTIVATE (dropsonde)"
"455","202203131311",4785.9,4.6,-19.53,0.329251105713433,22.27,39.31,-1.83,300.768379646363,550.92,"ACTIVATE (dropsonde)"
"456","202203131311",4779.4,4.6,-19.48,0.33379103017549,22.5,39.29,-1.74,300.752755498907,551.4,"ACTIVATE (dropsonde)"
"457","202203131311",4766.2,4.6,-19.38,0.342042769595301,22.9,39.26,-1.54,300.718555934227,552.38,"ACTIVATE (dropsonde)"
"458","202203131311",4759.6,4.6,-19.33,0.342906528177367,22.88,39.24,-1.42,300.701541668188,552.87,"ACTIVATE (dropsonde)"
"459","202203131311",4746.4,4.6,-19.21,0.33947780548063,22.46,39.17,-1.21,300.689812916104,553.86,"ACTIVATE (dropsonde)"
"460","202203131311",4733.2,4.6,-19.1,0.334311239219893,21.95,39.09,-1.08,300.668007113852,554.84,"ACTIVATE (dropsonde)"
"461","202203131311",4726.5,4.6,-19.04,0.333432124896161,21.8,39.07,-1.04,300.661551900353,555.34,"ACTIVATE (dropsonde)"
"462","202203131311",4719.9,4.6,-18.98,0.333773970018593,21.73,39.05,-1.02,300.656696765804,555.83,"ACTIVATE (dropsonde)"
"463","202203131311",4713.2,4.6,-18.93,0.33490011581446,21.73,39.04,-0.99,300.638520249998,556.33,"ACTIVATE (dropsonde)"
"464","202203131311",4706.6,4.6,-18.87,0.337709644470051,21.82,39.04,-0.96,300.632225533444,556.83,"ACTIVATE (dropsonde)"
"465","202203131311",4699.9,4.6,-18.82,0.340090799779024,21.9,39.03,-0.93,300.614163688459,557.33,"ACTIVATE (dropsonde)"
"466","202203131311",4693.2,4.6,-18.78,0.341257780641512,21.92,39.01,-0.88,300.584343688312,557.83,"ACTIVATE (dropsonde)"
"467","202203131311",4686.6,4.6,-18.73,0.343032647648877,21.96,38.97,-0.84,300.566402062301,558.33,"ACTIVATE (dropsonde)"
"468","202203131311",4679.9,4.6,-18.68,0.345134937974487,22.02,38.93,-0.8,300.550057009774,558.82,"ACTIVATE (dropsonde)"
"469","202203131311",4666.9,4.6,-18.57,0.349186485410884,22.11,38.85,-0.71,300.527802430851,559.81,"ACTIVATE (dropsonde)"
"470","202203131311",4653.8,4.6,-18.47,0.350916357750151,22.07,38.78,-0.62,300.495495793954,560.79,"ACTIVATE (dropsonde)"
"471","202203131311",4647.2,4.6,-18.42,0.350181509248083,21.95,38.74,-0.58,300.477893802149,561.29,"ACTIVATE (dropsonde)"
"472","202203131311",4620.1,4.6,-18.22,0.344698386566113,21.32,38.5,-0.5,300.401960229402,563.33,"ACTIVATE (dropsonde)"
"473","202203131311",4613.4,4.6,-18.18,0.344265621388632,21.24,38.43,-0.53,300.372870243915,563.83,"ACTIVATE (dropsonde)"
"474","202203131311",4606.8,4.6,-18.15,0.346135319147016,21.32,38.37,-0.59,300.332065505873,564.33,"ACTIVATE (dropsonde)"
"475","202203131311",4600.2,4.6,-18.14,0.350668691787117,21.6,38.31,-0.66,300.267780083192,564.83,"ACTIVATE (dropsonde)"
"476","202203131311",4593.7,4.6,-18.14,0.356854321352127,22,38.24,-0.74,300.193322158395,565.32,"ACTIVATE (dropsonde)"
"477","202203131311",4587.1,4.6,-18.14,0.361563971687313,22.31,38.18,-0.84,300.117430188595,565.82,"ACTIVATE (dropsonde)"
"478","202203131311",4580.5,4.6,-18.13,0.364468592379821,22.49,38.11,-0.94,300.053390290557,566.32,"ACTIVATE (dropsonde)"
"479","202203131311",4573.9,4.6,-18.11,0.366062379401453,22.57,38.04,-1.04,300.001193382555,566.82,"ACTIVATE (dropsonde)"
"480","202203131311",4560.9,4.6,-18.07,0.373813862390678,23.01,37.93,-1.26,299.898531916734,567.81,"ACTIVATE (dropsonde)"
"481","202203131311",4554.3,4.6,-18.06,0.382731498878658,23.56,37.91,-1.37,299.833291952795,568.32,"ACTIVATE (dropsonde)"
"482","202203131311",4547.5,4.6,-18.04,0.394582249599288,24.27,37.92,-1.46,299.779885766224,568.83,"ACTIVATE (dropsonde)"
"483","202203131311",4533.8,4.6,-17.99,0.41509398345832,25.47,38.02,-1.59,299.682039862618,569.87,"ACTIVATE (dropsonde)"
"484","202203131311",4527.1,4.6,-17.96,0.422137508359354,25.86,38.09,-1.61,299.639102569263,570.39,"ACTIVATE (dropsonde)"
"485","202203131311",4520.5,4.6,-17.91,0.427159542751561,26.08,38.16,-1.6,299.62271797564,570.89,"ACTIVATE (dropsonde)"
"486","202203131311",4513.9,4.6,-17.86,0.430237517005826,26.18,38.2,-1.57,299.606388509,571.39,"ACTIVATE (dropsonde)"
"487","202203131311",4507.2,4.6,-17.81,0.432656003986676,26.24,38.23,-1.54,299.587117639949,571.91,"ACTIVATE (dropsonde)"
"488","202203131311",4500.5,4.6,-17.75,0.435294947549963,26.29,38.23,-1.51,299.581133964069,572.42,"ACTIVATE (dropsonde)"
"489","202203131311",4493.9,4.6,-17.69,0.437456278531691,26.31,38.23,-1.5,299.576697347091,572.92,"ACTIVATE (dropsonde)"
"490","202203131311",4467.5,4.6,-17.44,0.439611394053471,25.98,38.27,-1.67,299.566682433969,574.95,"ACTIVATE (dropsonde)"
"491","202203131311",4447.4,4.6,-17.32,0.44919693361382,26.35,38.43,-1.97,299.478067664364,576.49,"ACTIVATE (dropsonde)"
"492","202203131311",4440.9,4.6,-17.31,0.455998024354233,26.75,38.48,-2.1,299.414041790375,577,"ACTIVATE (dropsonde)"
"493","202203131311",4434.4,4.6,-17.31,0.461565945879818,27.1,38.52,-2.26,299.339878242969,577.5,"ACTIVATE (dropsonde)"
"494","202203131311",4427.9,4.6,-17.3,0.465302642449304,27.32,38.55,-2.43,299.277494605864,578,"ACTIVATE (dropsonde)"
"495","202203131311",4414.9,4.6,-17.25,0.469017827772461,27.47,38.58,-2.82,299.188031721293,579,"ACTIVATE (dropsonde)"
"496","202203131311",4408.3,4.6,-17.21,0.47069693120435,27.5,38.57,-3,299.159458423181,579.51,"ACTIVATE (dropsonde)"
"497","202203131311",4401.7,4.6,-17.17,0.471866378706926,27.5,38.55,-3.17,299.130946806643,580.02,"ACTIVATE (dropsonde)"
"498","202203131311",4388.6,4.6,-17.07,0.474491959702197,27.47,38.43,-3.43,299.097467783278,581.04,"ACTIVATE (dropsonde)"
"499","202203131311",4376,4.6,-16.95,0.476926102736092,27.38,38.24,-3.63,299.094906824189,582.01,"ACTIVATE (dropsonde)"
"500","202203131311",4369.7,4.6,-16.89,0.477702975787983,27.31,38.13,-3.73,299.092956636439,582.5,"ACTIVATE (dropsonde)"
"501","202203131311",4363.3,4.6,-16.83,0.47811742445102,27.22,38.03,-3.84,299.089583346952,583,"ACTIVATE (dropsonde)"
"502","202203131311",4356.9,4.6,-16.77,0.478349644748623,27.12,37.95,-3.96,299.086256623849,583.5,"ACTIVATE (dropsonde)"
"503","202203131311",4350.4,4.6,-16.71,0.479283229049834,27.06,37.9,-4.07,299.082976365466,584,"ACTIVATE (dropsonde)"
"504","202203131311",4343.9,4.6,-16.65,0.480740851956205,27.03,37.89,-4.18,299.078279068122,584.51,"ACTIVATE (dropsonde)"
"505","202203131311",4318.8,4.6,-16.42,0.48391946670333,26.78,37.97,-4.48,299.061453361195,586.46,"ACTIVATE (dropsonde)"
"506","202203131311",4306.1,4.6,-16.32,0.48769691184529,26.81,37.97,-4.62,299.033657011489,587.45,"ACTIVATE (dropsonde)"
"507","202203131311",4293.2,4.6,-16.22,0.489652606475973,26.74,37.91,-4.79,299.00315432577,588.46,"ACTIVATE (dropsonde)"
"508","202203131311",4279.9,4.6,-16.13,0.492273510275048,26.73,37.85,-4.99,298.955427755414,589.51,"ACTIVATE (dropsonde)"
"509","202203131311",4266.5,4.6,-16.05,0.49727229073012,26.87,37.77,-5.18,298.896317675197,590.56,"ACTIVATE (dropsonde)"
"510","202203131311",4259.8,4.6,-16.02,0.49993030297848,26.97,37.72,-5.27,298.855957841956,591.08,"ACTIVATE (dropsonde)"
"511","202203131311",4253.2,4.6,-16,0.502177915967999,27.07,37.66,-5.36,298.804045699273,591.6,"ACTIVATE (dropsonde)"
"512","202203131311",4246.6,4.6,-15.99,0.504380866606623,27.19,37.59,-5.45,298.740589864289,592.12,"ACTIVATE (dropsonde)"
"513","202203131311",4240.2,4.6,-15.98,0.507343298725301,27.35,37.51,-5.54,298.680095747546,592.62,"ACTIVATE (dropsonde)"
"514","202203131311",4227.2,4.6,-15.95,0.51422691718935,27.7,37.35,-5.76,298.566618354804,593.65,"ACTIVATE (dropsonde)"
"515","202203131311",4193.7,4.6,-15.81,0.511204829482993,27.34,37.05,-6.23,298.350276143475,596.29,"ACTIVATE (dropsonde)"
"516","202203131311",4187.1,4.6,-15.78,0.509214137785288,27.19,36.97,-6.28,298.309249307455,596.82,"ACTIVATE (dropsonde)"
"517","202203131311",4180.5,4.6,-15.76,0.506437111989529,27.02,36.86,-6.33,298.259559654466,597.33,"ACTIVATE (dropsonde)"
"518","202203131311",4174.1,4.6,-15.73,0.504065108764931,26.85,36.73,-6.38,298.220097024939,597.85,"ACTIVATE (dropsonde)"
"519","202203131311",4167.5,4.6,-15.71,0.500704395683601,26.65,36.58,-6.43,298.169118000974,598.37,"ACTIVATE (dropsonde)"
"520","202203131311",4160.9,4.6,-15.7,0.496362216545637,26.42,36.41,-6.49,298.106631077865,598.89,"ACTIVATE (dropsonde)"
"521","202203131311",4154.2,4.6,-15.69,0.492568063879707,26.22,36.25,-6.54,298.041376972518,599.43,"ACTIVATE (dropsonde)"
"522","202203131311",4147.5,4.6,-15.68,0.490662033752034,26.12,36.11,-6.58,297.97762630147,599.96,"ACTIVATE (dropsonde)"
"523","202203131311",4140.8,4.6,-15.68,0.491167536997729,26.17,35.98,-6.58,297.902384935739,600.49,"ACTIVATE (dropsonde)"
"524","202203131311",4134.1,4.6,-15.68,0.493360316852329,26.31,35.87,-6.56,297.827228923515,601.02,"ACTIVATE (dropsonde)"
"525","202203131311",4127.4,4.6,-15.68,0.493854341488999,26.36,35.77,-6.49,297.75074247972,601.56,"ACTIVATE (dropsonde)"
"526","202203131311",4120.8,4.6,-15.67,0.491580049885092,26.24,35.69,-6.4,297.687319832036,602.09,"ACTIVATE (dropsonde)"
"527","202203131311",4114.3,4.6,-15.65,0.486907141598992,25.97,35.6,-6.28,297.63694743995,602.61,"ACTIVATE (dropsonde)"
"528","202203131311",4101.2,4.6,-15.58,0.476091094037893,25.29,35.42,-6.01,297.571071875012,603.65,"ACTIVATE (dropsonde)"
"529","202203131311",4094.6,4.6,-15.53,0.471035206793562,24.94,35.32,-5.89,297.554142807407,604.18,"ACTIVATE (dropsonde)"
"530","202203131311",4088.1,4.6,-15.48,0.465190275389037,24.55,35.21,-5.8,297.538676207077,604.7,"ACTIVATE (dropsonde)"
"531","202203131311",4081.5,4.6,-15.43,0.456631625198595,24.02,35.11,-5.72,297.52185618395,605.23,"ACTIVATE (dropsonde)"
"532","202203131311",4074.9,4.6,-15.37,0.445709312510371,23.35,35.02,-5.66,297.516632656372,605.76,"ACTIVATE (dropsonde)"
"533","202203131311",4068.4,4.6,-15.33,0.431483061450578,22.55,34.94,-5.62,297.488381023338,606.29,"ACTIVATE (dropsonde)"
"534","202203131311",4055.2,4.6,-15.25,0.404167712843953,21.02,34.8,-5.55,297.433459846857,607.34,"ACTIVATE (dropsonde)"
"535","202203131311",4041.9,4.6,-15.19,0.390405255573237,20.24,34.66,-5.47,297.351526584975,608.42,"ACTIVATE (dropsonde)"
"536","202203131311",4035.3,4.6,-15.15,0.390388480533582,20.19,34.59,-5.43,297.323583431929,608.95,"ACTIVATE (dropsonde)"
"537","202203131311",4028.7,4.6,-15.11,0.392114021546978,20.23,34.52,-5.4,297.295700167206,609.48,"ACTIVATE (dropsonde)"
"538","202203131311",4022.2,4.6,-15.06,0.394565928848947,20.29,34.47,-5.38,297.280788897418,610,"ACTIVATE (dropsonde)"
"539","202203131311",4015.7,4.6,-15.02,0.396500622149664,20.34,34.42,-5.36,297.253020830801,610.53,"ACTIVATE (dropsonde)"
"540","202203131311",4009.1,4.6,-14.97,0.3995466593815,20.43,34.39,-5.33,297.235433886047,611.07,"ACTIVATE (dropsonde)"
"541","202203131311",4002.3,4.6,-14.92,0.40240504451611,20.51,34.36,-5.3,297.216513385414,611.62,"ACTIVATE (dropsonde)"
"542","202203131311",3995.5,4.6,-14.87,0.40389915082573,20.52,34.32,-5.25,297.197651681246,612.17,"ACTIVATE (dropsonde)"
"543","202203131311",3988.8,4.6,-14.83,0.403301795227195,20.44,34.27,-5.2,297.170119038475,612.7,"ACTIVATE (dropsonde)"
"544","202203131311",3975.6,4.6,-14.74,0.39824046793109,20.07,34.07,-5.07,297.123959898442,613.78,"ACTIVATE (dropsonde)"
"545","202203131311",3969,4.6,-14.7,0.396024351220137,19.91,33.92,-5.02,297.096603737995,614.31,"ACTIVATE (dropsonde)"
"546","202203131311",3962.5,4.6,-14.67,0.395065653290025,19.83,33.74,-4.99,297.057813734292,614.84,"ACTIVATE (dropsonde)"
"547","202203131311",3955.9,4.6,-14.65,0.396172352131191,19.87,33.54,-4.99,297.007598260077,615.37,"ACTIVATE (dropsonde)"
"548","202203131311",3949.4,4.6,-14.63,0.398677828583427,19.98,33.35,-5.03,296.957452496672,615.9,"ACTIVATE (dropsonde)"
"549","202203131311",3942.9,4.6,-14.62,0.401250381609739,20.11,33.17,-5.09,296.894514832698,616.44,"ACTIVATE (dropsonde)"
"550","202203131311",3936.2,4.6,-14.6,0.404554247783073,20.26,33.01,-5.17,296.843136281669,616.98,"ACTIVATE (dropsonde)"
"551","202203131311",3922.8,4.6,-14.55,0.413910604103541,20.68,32.8,-5.34,296.750697605612,618.07,"ACTIVATE (dropsonde)"
"552","202203131311",3916.2,4.6,-14.52,0.420785055492134,20.99,32.74,-5.41,296.711006007165,618.61,"ACTIVATE (dropsonde)"
"553","202203131311",3903.4,4.6,-14.44,0.43452546379178,21.57,32.65,-5.5,296.658861468935,619.66,"ACTIVATE (dropsonde)"
"554","202203131311",3897,4.6,-14.39,0.439785985163824,21.76,32.61,-5.52,296.64502146376,620.18,"ACTIVATE (dropsonde)"
"555","202203131311",3890.5,4.6,-14.34,0.444054511554144,21.9,32.57,-5.54,296.629863897202,620.71,"ACTIVATE (dropsonde)"
"556","202203131311",3884,4.6,-14.29,0.447321079294672,21.99,32.52,-5.56,296.613392373636,621.25,"ACTIVATE (dropsonde)"
"557","202203131311",3877.4,4.6,-14.23,0.450155571563932,22.04,32.48,-5.59,296.608430390031,621.79,"ACTIVATE (dropsonde)"
"558","202203131311",3870.9,4.6,-14.17,0.453012155993735,22.09,32.44,-5.62,296.604879636538,622.32,"ACTIVATE (dropsonde)"
"559","202203131311",3864.4,4.6,-14.11,0.456082337926315,22.15,32.42,-5.65,296.600012613356,622.86,"ACTIVATE (dropsonde)"
"560","202203131311",3857.8,4.6,-14.05,0.458135142464857,22.16,32.41,-5.67,296.595193516065,623.4,"ACTIVATE (dropsonde)"
"561","202203131311",3851.2,4.6,-14,0.459197996403483,22.14,32.42,-5.68,296.578977941475,623.94,"ACTIVATE (dropsonde)"
"562","202203131311",3844.5,4.6,-13.95,0.459422574243188,22.08,32.43,-5.65,296.56145755718,624.49,"ACTIVATE (dropsonde)"
"563","202203131311",3831.5,4.6,-13.83,0.460004203910381,21.93,32.46,-5.52,296.553522655486,625.56,"ACTIVATE (dropsonde)"
"564","202203131311",3825.1,4.6,-13.77,0.458498961626539,21.77,32.45,-5.42,296.550301894506,626.09,"ACTIVATE (dropsonde)"
"565","202203131311",3818.6,4.6,-13.72,0.453845994127745,21.48,32.43,-5.32,296.534342374207,626.63,"ACTIVATE (dropsonde)"
"566","202203131311",3812.1,4.6,-13.66,0.449106754275253,21.17,32.37,-5.23,296.531215325426,627.16,"ACTIVATE (dropsonde)"
"567","202203131311",3798.9,4.6,-13.57,0.445863902540758,20.9,32.22,-5.12,296.486780294741,628.25,"ACTIVATE (dropsonde)"
"568","202203131311",3792.5,4.6,-13.53,0.448651971176348,20.98,32.13,-5.11,296.46096084203,628.78,"ACTIVATE (dropsonde)"
"569","202203131311",3786.1,4.6,-13.49,0.452737260729869,21.12,32.05,-5.14,296.435196836208,629.31,"ACTIVATE (dropsonde)"
"570","202203131311",3779.6,4.6,-13.45,0.455327664072682,21.19,31.99,-5.19,296.408142230902,629.85,"ACTIVATE (dropsonde)"
"571","202203131311",3766.5,4.6,-13.35,0.453924375914034,20.99,31.94,-5.32,296.375678454941,630.94,"ACTIVATE (dropsonde)"
"572","202203131311",3759.9,4.6,-13.3,0.451475776908314,20.81,31.95,-5.37,296.360197460323,631.48,"ACTIVATE (dropsonde)"
"573","202203131311",3753.4,4.6,-13.25,0.449006321252601,20.63,31.97,-5.4,296.344768279363,632.02,"ACTIVATE (dropsonde)"
"574","202203131311",3746.9,4.6,-13.21,0.447019554537716,20.49,31.99,-5.42,296.316651594,632.57,"ACTIVATE (dropsonde)"
"575","202203131311",3740.3,4.6,-13.16,0.446264516624478,20.39,32,-5.41,296.301329705332,633.11,"ACTIVATE (dropsonde)"
"576","202203131311",3733.6,4.6,-13.12,0.44512443174215,20.29,32.01,-5.39,296.271990995721,633.67,"ACTIVATE (dropsonde)"
"577","202203131311",3727,4.6,-13.07,0.443462788773675,20.15,32,-5.36,296.255441178552,634.22,"ACTIVATE (dropsonde)"
"578","202203131311",3720.5,4.6,-13.03,0.44033139843462,19.96,31.98,-5.34,296.228891629475,634.76,"ACTIVATE (dropsonde)"
"579","202203131311",3714,4.6,-12.98,0.436208324268394,19.71,31.95,-5.32,296.213784157853,635.3,"ACTIVATE (dropsonde)"
"580","202203131311",3707.5,4.6,-12.93,0.431165562302481,19.42,31.93,-5.32,296.198727720825,635.84,"ACTIVATE (dropsonde)"
"581","202203131311",3701,4.6,-12.87,0.427322400882,19.17,31.92,-5.33,296.195102075056,636.38,"ACTIVATE (dropsonde)"
"582","202203131311",3687.9,4.6,-12.75,0.424676389769319,18.9,31.9,-5.36,296.185328910324,637.48,"ACTIVATE (dropsonde)"
"583","202203131311",3681.4,4.6,-12.69,0.424573892632478,18.82,31.88,-5.38,296.181841151163,638.02,"ACTIVATE (dropsonde)"
"584","202203131311",3674.9,4.6,-12.63,0.423556745382657,18.7,31.86,-5.39,296.178398394931,638.56,"ACTIVATE (dropsonde)"
"585","202203131311",3668.5,4.6,-12.58,0.419910181152679,18.48,31.82,-5.41,296.163634553445,639.1,"ACTIVATE (dropsonde)"
"586","202203131311",3662.1,4.6,-12.54,0.413621674224318,18.16,31.77,-5.44,296.137557765453,639.64,"ACTIVATE (dropsonde)"
"587","202203131311",3655.6,4.6,-12.51,0.40788500115117,17.88,31.71,-5.5,296.10017615211,640.18,"ACTIVATE (dropsonde)"
"588","202203131311",3649.1,4.6,-12.49,0.405224119306322,17.75,31.65,-5.57,296.050176336845,640.73,"ACTIVATE (dropsonde)"
"589","202203131311",3642.5,4.6,-12.47,0.405980705755608,17.77,31.6,-5.67,295.998925502638,641.29,"ACTIVATE (dropsonde)"
"590","202203131311",3635.9,4.6,-12.45,0.407659498561928,17.83,31.57,-5.79,295.949065059389,641.84,"ACTIVATE (dropsonde)"
"591","202203131311",3629.4,4.6,-12.41,0.409771913873035,17.88,31.54,-5.92,295.9219720399,642.39,"ACTIVATE (dropsonde)"
"592","202203131311",3622.9,4.6,-12.37,0.41097278031855,17.89,31.51,-6.04,295.894936571189,642.94,"ACTIVATE (dropsonde)"
"593","202203131311",3609.8,4.6,-12.28,0.41441030983605,17.94,31.42,-6.25,295.852378798341,644.04,"ACTIVATE (dropsonde)"
"594","202203131311",3603.2,4.6,-12.24,0.416311751802133,17.98,31.36,-6.34,295.824199955678,644.6,"ACTIVATE (dropsonde)"
"595","202203131311",3596.6,4.6,-12.21,0.417657904112804,18.01,31.27,-6.42,295.786056568371,645.15,"ACTIVATE (dropsonde)"
"596","202203131311",3590,4.6,-12.17,0.418872907319745,18.02,31.16,-6.5,295.757998312708,645.71,"ACTIVATE (dropsonde)"
"597","202203131311",3583.4,4.6,-12.14,0.418822080997366,17.99,31.04,-6.57,295.718669603903,646.27,"ACTIVATE (dropsonde)"
"598","202203131311",3570.3,4.6,-12.07,0.419066660828453,17.93,30.8,-6.72,295.654142955164,647.37,"ACTIVATE (dropsonde)"
"599","202203131311",3563.9,4.6,-12.04,0.419955423254596,17.94,30.7,-6.78,295.616307771737,647.92,"ACTIVATE (dropsonde)"
"600","202203131311",3557.4,4.6,-12.02,0.421445416128044,17.99,30.61,-6.84,295.567215666237,648.47,"ACTIVATE (dropsonde)"
"601","202203131311",3550.8,4.6,-11.99,0.423505545748858,18.05,30.54,-6.88,295.528204530913,649.03,"ACTIVATE (dropsonde)"
"602","202203131311",3544.2,4.6,-11.95,0.425912857720585,18.11,30.48,-6.9,295.500570752267,649.59,"ACTIVATE (dropsonde)"
"603","202203131311",3537.6,4.6,-11.91,0.42809320191539,18.16,30.45,-6.91,295.47299543136,650.15,"ACTIVATE (dropsonde)"
"604","202203131311",3531.1,4.6,-11.87,0.429342489557862,18.17,30.41,-6.92,295.446777000829,650.7,"ACTIVATE (dropsonde)"
"605","202203131311",3524.8,4.6,-11.82,0.429998725957272,18.14,30.38,-6.94,295.433216691151,651.24,"ACTIVATE (dropsonde)"
"606","202203131311",3518.4,4.6,-11.78,0.429352035637976,18.07,30.35,-6.96,295.407105739175,651.79,"ACTIVATE (dropsonde)"
"607","202203131311",3511.9,4.6,-11.73,0.42904333527675,18,30.32,-7,295.392349861372,652.34,"ACTIVATE (dropsonde)"
"608","202203131311",3505.2,4.6,-11.69,0.429805443071335,17.99,30.29,-7.04,295.363759490695,652.91,"ACTIVATE (dropsonde)"
"609","202203131311",3498.4,4.6,-11.65,0.431520153609896,18.02,30.26,-7.09,295.333936808805,653.49,"ACTIVATE (dropsonde)"
"610","202203131311",3491.6,4.6,-11.61,0.433720539575968,18.07,30.23,-7.13,295.304176758034,654.07,"ACTIVATE (dropsonde)"
